USER_ID,ITEM_ID,TIMESTAMP
116,346,886310197
22,53,878888107
159,588,884027316
176,246,886047994
176,343,886047595
18,654,880130110
178,202,882826782
118,180,875385136
42,679,881108548
40,269,889041283
119,813,874774956
200,495,884129092
26,316,891349122
157,255,886889876
5,451,875636571
49,561,888067460
10,357,877889186
56,781,892677147
24,300,875245985
22,515,878887869
23,629,874786098
115,7,881171982
130,658,875802173
91,495,891439171
145,313,883840638
184,210,889911069
6,200,883602422
101,111,877136686
91,614,891439018
7,556,891352659
10,162,877892210
43,385,883955387
70,496,884064545
26,129,891350566
25,141,885852720
10,161,877892050
13,237,882140285
186,306,891717690
158,659,880134947
133,308,890588639
60,366,883327368
175,64,877107552
11,659,891904920
149,338,883512904
189,44,893266376
13,770,882397581
44,143,878347392
118,288,875385386
37,92,880930072
45,225,881014070
195,558,890589408
178,300,882823301
92,117,875640214
177,161,880130915
114,89,881260024
175,661,877107432
5,430,875636631
81,100,876533545
119,294,892564313
56,483,892682889
44,1,878341315
99,92,885680837
59,56,888204465
11,707,891906389
102,201,888803051
58,496,891611593
42,729,881108345
174,238,890168700
90,721,891385215
196,70,881251842
90,193,891383752
18,65,880130333
83,580,883869630
87,38,879875940
99,751,885678397
194,376,879528752
73,269,888792172
1,187,874965678
2,111,888551853
72,318,880037702
189,499,893265596
32,222,883717600
82,111,876311423
112,301,884992566
130,450,878537602
101,181,877137015
65,393,879217881
102,338,887051723
159,260,893255969
43,290,884029192
18,79,880131450
95,98,879197385
147,313,885593965
198,693,884207734
15,308,879455334
160,182,876770311
128,172,879967248
162,508,877635662
13,563,882397039
72,147,880037702
85,529,879827935
152,234,882474970
59,205,888204260
123,9,879873726
13,478,884538571
179,321,892151331
70,150,884065247
178,219,882828350
165,500,879525832
119,710,886177162
38,742,892430001
21,17,874951695
151,52,879524586
181,681,878961474
56,403,892678942
6,494,883601713
178,176,882826782
11,228,891905824
183,229,891463591
171,262,891034641
84,98,883453755
7,97,891351201
65,365,879216672
70,403,884064862
158,798,880134815
92,704,875812121
99,275,888469419
152,783,884018961
15,303,879455080
23,175,874785526
44,591,878341315
148,69,877019101
64,32,889739346
31,340,881547788
158,570,880134445
94,629,891721286
151,69,879524368
181,813,878962279
95,447,880572166
145,635,875272349
151,476,879543423
7,135,891351547
95,140,879199014
97,189,884238887
110,55,886988449
130,555,888211930
22,85,878886989
193,366,890860428
64,143,889739051
59,201,888204260
168,121,884287731
42,443,881108093
2,258,888549961
102,671,888803002
200,280,884127798
124,209,890399902
56,423,892737191
115,121,881170065
87,167,879876703
54,272,890608175
173,331,877557028
193,73,889127237
1,135,875072404
180,658,877355598
84,15,883449993
118,675,875385386
43,496,883955605
127,750,884363851
94,510,885873089
21,563,874951898
60,97,883326215
59,9,888203053
172,612,875537964
13,216,881515193
187,735,879465532
189,196,893266204
48,483,879434607
140,294,879013651
87,100,879876488
193,412,889127787
198,403,884209353
94,419,891721615
41,196,890687593
125,210,879454243
83,66,880307898
138,518,879024327
60,661,883326808
174,1,886433898
15,251,879455541
200,546,884127745
171,340,891034756
177,806,880131216
151,448,879528779
13,800,882397067
177,654,880131106
78,301,879633467
24,55,875323308
6,165,883600747
60,181,883326754
11,259,891902270
49,145,888067460
194,628,879540171
184,117,889907995
102,56,888801360
123,504,879872948
89,7,879441422
7,192,891352010
46,125,883616284
183,216,891479033
125,294,892835778
128,191,879967080
183,212,891467870
11,414,891905393
92,234,875654297
23,597,874785024
54,340,890608225
102,650,888801063
110,402,886988293
141,235,884585437
102,182,889362833
60,121,883327664
77,201,884752785
164,258,889401221
184,402,889910013
193,274,889126272
16,467,877720733
95,183,879197329
54,7,880935294
7,447,891350900
58,176,884304936
188,483,875072009
200,451,884129006
69,763,882126156
156,357,888185677
186,106,879023242
18,60,880132055
85,319,879452334
5,135,875637536
30,258,885941156
184,166,889910684
185,690,883526267
82,514,878769442
130,746,876252012
77,511,884753152
62,230,879375738
157,50,886890541
99,619,885679091
92,29,875656624
197,399,891410082
95,175,879197603
196,66,881251911
117,122,886022187
143,272,888407586
94,386,891722382
151,466,879528496
184,631,889910612
125,79,879454100
23,202,874785165
145,559,877343156
20,498,879669001
178,274,882824253
130,472,876251072
60,144,883325944
194,197,879522021
95,451,880572249
92,356,875813171
145,800,875272349
194,135,879521474
143,333,888407708
158,120,880134014
65,50,879217689
75,220,884050705
159,294,884026788
194,633,879521254
13,523,882141306
145,380,885557699
7,612,891351121
185,181,883524475
26,151,891372429
75,756,884050309
62,273,879371980
102,185,888802940
10,697,877888677
184,127,889907396
42,229,881108684
85,393,879828967
21,567,874951858
85,10,879452898
125,659,879454628
55,117,878176047
69,282,882126048
158,168,880134948
195,127,875771441
7,91,891353860
152,215,880149882
72,443,880037418
54,25,880936500
59,276,888203095
85,416,882994912
152,410,882478038
7,588,891352261
45,762,881013563
151,525,879528570
5,449,875636099
38,84,892430937
94,225,891722646
120,15,889490244
5,226,875635962
95,180,880570852
187,663,879465242
76,216,875028624
97,1,884238911
144,242,888103444
87,780,879877173
20,588,879669120
28,164,881960945
113,328,875076044
1,68,875072688
58,692,884305123
130,469,876251693
96,174,884403020
177,12,880130825
152,371,882477356
95,91,880573288
153,294,881370859
169,498,891359170
179,302,892151173
102,672,888803148
94,401,891722678
7,660,891353051
94,451,891723494
65,660,879216880
5,401,875636308
188,226,875074266
182,191,876435434
106,12,881451234
55,181,878176237
35,261,875459046
13,463,882140318
21,680,874950972
13,327,881515521
38,445,892429399
42,173,881107220
2,295,888551164
87,62,879875996
27,286,891543393
115,183,881171488
183,77,891466405
62,431,879374969
91,612,891439471
130,769,880396541
83,717,880307339
13,672,882396914
79,19,891271792
7,294,892130809
11,56,891904949
62,252,879373272
23,294,876785901
94,647,891720921
173,321,877556864
18,476,880132399
61,304,891220884
72,134,880037793
151,286,879523838
135,98,879857765
5,405,875635225
44,98,878347420
14,12,890881216
1,146,875071561
173,269,877556626
90,709,891383752
18,735,880130582
115,4,881172117
69,475,882072869
87,575,879877208
178,318,882826982
130,54,876251895
13,99,882398654
11,716,891905058
58,124,884304483
75,123,884050164
92,294,875640679
38,70,892432424
141,815,884585070
149,323,883512928
42,83,881108093
128,487,879968029
85,258,882812472
75,323,884049789
10,50,877888545
13,785,882141924
21,201,874951658
151,137,879528754
112,269,884992651
58,11,884305019
196,257,881251577
7,231,892132885
65,185,879218449
178,756,882824983
85,506,886282959
21,547,874951292
178,764,888514648
28,670,881961600
177,693,880130653
72,229,880037307
15,455,879455914
84,111,883453108
128,328,879966406
11,211,891905003
1,176,876892468
96,42,884403214
144,257,888104258
65,294,879217320
89,187,879461246
18,416,880131144
18,4,880132150
96,7,884403811
145,595,885557505
42,385,881108147
109,211,880578230
141,121,884585071
197,333,891409111
92,679,875660468
151,382,879528754
58,645,884304838
18,45,880130739
122,193,879270605
194,178,879521253
23,14,874784440
59,232,888206485
16,216,877722736
145,89,882181605
130,501,875801716
95,436,879198547
7,201,891351471
195,59,888737346
188,629,875073246
24,238,875323274
54,24,880937311
125,323,892836124
65,168,879217851
151,86,879524345
60,195,883326086
43,189,875981220
1,166,874965677
158,546,880132719
152,120,880149686
189,172,893265683
60,385,883327799
60,665,883326893
59,781,888206605
43,25,875975656
85,705,882994912
68,258,876973692
123,197,879872066
101,1,877136039
1,138,878543006
102,175,892991117
160,13,876768990
37,665,880916046
98,168,880498834
56,720,892910860
92,231,875654732
15,306,879455165
52,471,882922562
193,269,889123086
115,357,881171982
74,313,888333219
200,282,884127745
64,97,889738085
187,97,879465717
119,96,874781257
95,391,879196566
126,333,887853919
62,56,879373711
1,247,875241619
54,471,880937399
18,287,880131144
92,200,875811717
181,15,878962816
100,300,891375112
195,264,890721304
94,642,891720590
151,118,879542588
151,631,879524849
190,125,891033863
60,128,883326566
94,190,885870231
113,303,875935244
117,237,880126232
1,89,875072484
9,615,886959344
110,33,886988631
92,198,875653016
158,96,880134332
132,56,891278996
11,577,891905555
194,90,879552841
1,2,876893171
125,258,892835624
175,193,877108098
194,194,879523575
76,324,875027206
196,108,881252110
13,739,886303745
189,241,893265947
160,100,876767023
122,429,879270165
146,258,891457714
43,291,883955995
43,82,883955498
14,127,879644647
162,11,877636772
152,71,882900320
85,481,879454582
174,221,886433771
12,392,879959025
6,22,883602048
44,200,878347633
71,64,885016536
144,533,888104258
141,244,884585247
76,42,882606243
25,479,885852569
13,83,886303585
176,151,886048305
194,503,879522916
100,328,891375212
13,313,882774047
64,265,879365491
158,275,880132313
193,38,889126055
151,528,879524849
71,257,877319414
50,319,877051687
18,319,880129305
178,237,882824291
77,97,884753292
195,797,877835268
128,132,879966785
59,216,888205228
178,472,882824194
184,528,889908462
124,172,890287645
192,284,881367987
73,255,888792938
90,117,891385389
168,126,884287962
145,510,882181859
95,82,879196408
19,319,885411465
58,433,884305165
21,322,874951005
195,753,874824313
5,443,875720744
37,82,880915942
10,157,877889004
6,419,883602284
198,690,884204427
198,25,884205114
90,175,891383912
178,340,882823353
158,118,880132638
13,462,882140487
58,501,884305220
109,763,880571715
6,50,883600842
192,50,881367505
56,183,892676314
38,97,892430369
23,414,874785526
198,215,884208098
94,25,891724142
6,520,883600985
15,14,879455659
43,313,887076865
10,302,877886162
7,596,891351728
23,124,874784440
62,605,879375364
59,123,888203343
7,611,891351161
106,211,881452532
151,496,879524974
131,251,883681723
58,514,884305321
151,152,879525075
62,744,879372304
11,386,891905279
20,423,879669313
102,319,875886434
60,210,883326241
57,245,883696709
13,768,882398724
15,269,879455165
84,294,883449317
42,228,881107538
110,64,886987894
80,303,883605055
94,260,891725049
48,480,879434653
62,241,879375562
104,126,888465513
117,172,881012623
174,239,886439537
59,284,888203449
189,105,893264865
40,337,889041523
6,169,883600943
22,451,878887062
158,745,880135044
80,100,887401453
95,199,880570964
56,158,892911539
177,121,880131123
6,246,883599509
165,15,879525799
32,288,883709915
104,10,888465413
94,356,891722646
184,357,889913687
57,125,883697223
87,48,879875649
144,187,888105312
97,135,884238652
110,94,886989473
44,135,878347259
43,756,884029519
194,357,879520916
136,647,882848783
116,333,876452054
18,520,880129595
26,276,891386369
60,510,883327174
72,525,880037436
44,132,878347315
130,299,874953526
59,59,888204928
63,475,875747319
58,300,884388247
87,232,879876037
198,168,884207654
7,682,891350383
133,272,890588672
92,742,886443192
52,22,882922833
64,50,889737914
16,143,877727192
94,77,891721462
130,262,877926419
94,369,891723459
92,91,875660164
59,606,888204802
152,237,880148734
7,529,891352626
145,300,875269755
13,606,882140130
64,162,889739262
83,732,880308390
90,302,891383319
190,281,891042916
133,346,890588577
62,554,879375562
23,132,874785756
194,229,879535548
40,305,889041430
90,606,891383173
5,257,875635239
13,773,882396869
128,340,879966355
18,168,880130431
82,168,878769748
178,82,882826242
126,315,887853469
87,202,879876403
200,69,884128788
62,70,879373960
84,274,883452462
130,27,875802105
26,750,891347478
23,275,874785474
194,546,879541806
7,143,892132627
13,200,882140552
130,423,875216978
117,678,880124435
7,678,891350356
87,199,879875649
18,153,880130551
95,31,888954513
129,286,883243934
85,432,880838305
16,282,877718755
109,735,880577989
130,252,876250932
94,703,891721562
21,300,874950889
64,22,889737376
90,703,891384997
42,582,881108928
164,293,889402121
200,169,884128822
11,258,891901696
61,258,891206125
85,527,879455114
16,502,877723670
27,244,891543222
39,313,891400159
15,13,879455940
2,242,888552084
59,161,888205855
85,284,879452866
59,22,888204260
21,674,874951897
117,789,881011413
196,202,881251728
85,57,879828107
75,477,884050102
83,71,880328167
176,475,886047918
169,483,891359200
127,222,884364866
16,95,877728417
59,99,888205033
181,455,878962623
184,378,889909551
64,768,889739954
53,121,879443329
184,183,889908630
102,665,888802319
11,745,891905324
165,176,879526007
16,404,877728417
184,44,889909746
30,259,875058280
95,170,880573288
20,181,879667904
92,755,875656055
130,269,881075976
121,479,891388113
125,195,892836465
144,196,888105743
189,99,893265684
85,447,882994767
199,116,883782807
60,174,883326497
128,121,879968278
123,435,879809943
135,288,879857575
38,402,892430539
144,215,888105714
89,111,879441452
165,222,879525987
94,728,891723748
13,663,882140252
174,269,886432811
83,508,887665655
180,186,877127189
43,111,883955745
181,363,878963342
12,133,879959670
114,56,881260545
184,176,889908740
83,527,880307807
13,350,886302293
193,310,890834947
90,607,891384673
192,121,881368127
15,252,879456351
109,323,880562908
97,204,884238966
109,265,880578185
172,606,875537964
37,273,880915528
11,654,891905856
118,559,875385306
85,188,879454782
178,322,882823460
85,222,879452831
13,342,885744650
84,276,883449944
182,203,876436556
22,167,878887023
97,431,884239616
91,498,891439271
16,79,877727122
145,202,875272694
33,245,891964326
60,8,883326370
64,568,889737506
198,210,884207612
85,423,879454046
18,211,880131358
11,57,891904552
94,176,891720570
189,283,893264300
80,213,887401407
64,603,889737506
95,596,879193651
198,101,884209569
194,498,879521595
64,11,889737376
142,408,888640379
188,498,875073828
141,259,886447904
92,240,875640189
151,171,879524921
175,234,877108015
173,305,877556626
3,321,889237455
122,661,879270327
188,28,875072972
43,269,888177393
51,83,883498937
158,209,880135001
135,56,879857765
161,265,891171597
77,56,884752900
200,177,884129656
167,225,892737995
43,408,875975492
180,380,877127796
66,741,883601664
170,326,886623057
26,304,891348011
11,317,891904174
92,71,875654888
92,12,875652934
1,30,878542515
7,628,891352831
18,486,880131559
15,255,879455764
177,55,880131143
184,443,889911552
193,402,889126375
21,675,874951897
4,328,892001537
94,569,891722980
123,100,879872792
85,170,879453748
5,25,875635318
85,100,879452693
1,63,878543196
95,449,879196665
130,248,874953769
143,313,888407586
125,216,879454419
5,442,879198898
8,233,879362423
18,61,880130803
64,310,889737047
151,185,879528801
125,369,892838777
40,286,889041430
194,625,879527145
119,689,886175431
102,168,888803537
174,451,886513752
167,726,892738385
70,214,884067842
178,790,882827870
7,98,891351002
119,762,874775465
5,186,875636375
10,694,877892437
94,722,891723494
85,28,879829301
82,9,876311146
179,690,892151489
128,499,879967767
94,475,885870362
62,655,879375453
141,7,884584981
102,409,892993855
13,686,882397146
177,358,882141918
14,319,884482684
110,401,886989399
144,435,888105387
177,223,880130758
13,417,882398934
105,748,889214406
193,562,889126055
48,519,879434689
65,255,879217406
126,346,887853735
166,294,886397596
3,260,889237455
145,276,882182634
144,326,888103530
157,290,886890787
32,240,883717967
4,258,892001374
65,651,879216371
92,92,875654846
59,3,888203814
49,82,888067765
85,641,879454952
87,22,879875817
128,71,879967576
6,293,883599327
110,226,886988536
110,56,886988449
178,281,882824028
70,483,884064444
11,405,891904016
118,7,875385198
90,485,891383687
83,204,880307922
5,432,875636793
145,486,882181659
30,2,875061066
103,204,880423118
128,222,879967249
16,4,877726390
128,197,879966729
174,12,886439091
200,226,884130085
158,89,880133189
175,147,877108146
4,210,892003374
198,300,884204427
7,199,892135346
49,627,888067096
11,692,891905003
1,249,874965970
7,229,891352384
168,275,884287822
37,174,880915810
128,652,879966603
44,380,883613334
90,661,891385522
92,54,875656624
94,179,885870577
59,615,888204553
152,69,882474000
63,108,875748164
159,243,880485529
113,7,875076827
100,678,891375428
197,586,891410170
159,333,893255761
151,70,879524947
81,726,876534505
59,55,888204553
66,127,883601156
7,23,891351383
138,182,879023948
58,185,884304896
56,200,892679088
6,503,883602133
151,181,879524394
25,655,885852248
42,54,881108982
177,50,880131216
7,583,892132380
181,477,878962465
118,223,875385386
144,281,888104191
114,156,881309662
158,684,880134332
130,246,874953698
189,204,893265657
117,763,881009890
16,770,877724979
194,481,879524291
18,430,880130155
21,669,874951761
90,70,891383866
130,765,876252420
7,175,892133057
102,652,892992129
149,286,883512591
52,121,882922382
177,153,880130972
145,236,888397981
22,105,878887347
125,451,892838288
59,357,888204349
123,462,879872540
174,364,886515240
98,514,880498898
1,269,877482427
49,382,888066705
151,230,879528647
60,357,883326273
18,402,880132225
94,192,891721142
104,257,888465582
44,100,878341196
183,55,891466266
8,518,879362422
32,475,883717766
128,268,879966355
5,194,878845197
18,165,880129527
2,283,888552084
130,235,874953728
6,465,883683508
130,411,876251217
88,311,891037336
92,674,875906853
5,229,875635947
80,154,887401307
64,475,889738993
120,258,889490124
181,105,878963304
95,168,879197970
95,28,879197603
1,32,888732909
191,300,891560842
56,550,892910860
184,381,889909962
99,315,885678479
94,111,891721414
94,528,885870323
41,202,890687326
142,333,888639968
95,491,879197783
169,495,891359276
66,405,883601990
61,327,891206407
49,159,888068245
74,351,888333352
105,690,889214306
145,156,875271896
59,483,888204309
22,431,878888026
63,333,875746917
2,276,888551552
102,245,883748222
90,89,891385039
6,461,883601393
157,100,886890650
77,268,884733857
90,300,891382163
104,258,888442249
23,588,884550021
60,494,883326399
153,50,881371140
96,194,884403392
70,24,884064743
42,756,881106420
85,205,879454004
165,270,879525672
109,425,880582317
167,318,892738307
83,69,887665549
83,233,887665549
38,588,892429225
92,409,890251791
83,15,880307000
11,508,891903005
7,187,891350757
62,50,879372216
76,318,882606166
194,562,879524007
53,64,879442384
11,79,891905783
109,79,880572721
177,92,882142295
119,332,886175313
13,796,886304188
76,7,875312133
121,165,891388210
174,715,886514397
193,82,889125880
94,187,885870362
64,82,889740199
38,127,892429460
11,222,891902718
18,91,880130393
91,132,891439503
190,471,891033632
149,302,883512623
194,423,879548121
113,424,875076357
60,735,883327711
60,435,883326122
178,38,882827574
169,684,891359354
70,8,884064986
34,324,888602808
194,736,879548122
145,363,875271607
31,268,881547746
31,32,881548030
130,692,875801422
59,770,888205534
182,111,885613238
64,511,889739779
10,606,877888876
59,210,888204309
145,767,879161882
162,144,877636746
179,307,892151565
116,304,876453376
43,97,883955293
5,183,875636014
102,210,888801522
58,310,884459024
66,248,883601426
13,679,882397650
23,530,874789279
136,137,882693339
59,675,888205534
20,94,879669954
66,508,883601387
62,512,879374894
90,639,891385039
5,440,878844423
82,284,876311387
1,141,878542608
18,519,880129991
196,340,881251045
69,42,882145548
170,323,884293671
84,1,883452108
178,24,882824221
198,222,884204993
119,56,874781198
109,568,880578186
200,28,884128458
160,273,876767660
5,29,875637023
73,32,888626220
177,268,880130452
24,180,875322847
95,708,880571951
13,529,882140206
109,181,880563471
18,284,880131804
94,763,891722006
43,231,883955995
45,756,881015244
43,196,875981190
78,257,879633721
105,264,889214491
42,43,881109325
156,651,888185906
194,356,879524892
154,288,879138235
97,132,884238693
57,11,883698454
198,1,884205081
90,136,891383241
48,294,879434212
95,70,880571951
151,716,879528778
7,547,891353710
114,655,881260506
102,548,885126313
158,39,880134398
68,458,876974048
110,215,886987894
116,511,876453519
85,194,879454189
102,231,888802319
95,463,880573287
94,268,891724925
23,100,874784557
92,218,875654846
113,124,875076307
86,270,879570974
118,79,875384885
194,121,879539794
186,754,891717690
64,227,889740880
26,246,891351590
103,405,880416424
7,449,891354785
167,96,892738307
21,413,874951293
31,175,881548053
59,642,888206254
56,399,892910247
96,195,884403159
116,268,886310197
178,685,882824253
57,64,883698431
167,478,892738452
193,781,889124469
89,240,879441571
92,364,875907702
6,410,883599707
122,180,879270327
96,318,884403057
48,269,879434094
68,286,876973692
177,11,880131161
148,50,877016805
17,137,885272606
64,436,889739625
145,687,882181335
91,135,891439302
94,90,891721889
72,212,880036946
145,23,875271896
103,301,880416704
75,678,884049758
167,435,892738453
18,200,880131775
13,316,888073653
59,111,888203095
145,789,875272132
44,249,878346630
132,175,891278807
5,378,875721167
159,274,880557387
25,474,885852008
92,591,875640294
22,231,878887983
22,367,878886571
15,50,879455606
118,132,875384793
125,790,892838462
13,155,882399615
43,479,875981365
2,1,888550871
63,15,875747439
128,133,879967248
64,679,889740033
52,117,882922629
5,392,875637330
65,258,879216131
170,348,887646014
56,234,892679067
193,94,889127592
158,293,880132513
122,69,879270511
128,655,879969064
7,419,891350900
71,175,885016882
109,29,880582783
160,531,876942699
178,95,882826514
181,336,878961709
178,591,882827288
40,245,889041671
178,238,882826577
130,532,876250955
184,512,889908716
59,713,888203579
13,646,882140037
184,527,889908462
101,280,877136039
26,628,891372429
16,240,877724603
13,689,881515735
123,98,879872672
62,1,879372813
151,781,879543181
178,235,882824467
13,347,885185824
64,431,889737376
193,72,889127301
22,449,878888145
104,302,888441877
46,245,883614625
31,490,881548030
64,748,879365314
163,433,891220137
92,145,875654929
117,144,881011807
10,221,877888677
181,591,878962996
167,240,892737972
102,566,888801876
102,91,883748488
57,763,883698581
59,443,888205370
59,647,888205336
104,313,888441878
10,432,877892160
91,176,891439130
125,435,892836550
173,690,877557076
181,475,878962720
152,504,882476261
44,81,878348499
13,554,882397833
11,69,891904270
116,306,876751342
84,225,883452307
5,390,875636340
142,124,888640379
95,193,879198482
67,25,875379420
122,582,879270644
90,430,891383835
116,116,876453733
26,126,891371676
161,435,891171104
148,89,877398587
10,116,877888944
67,546,875379288
23,652,874785926
43,140,883955110
94,809,891723155
60,608,883326028
6,504,883601155
72,582,880036783
94,66,891721889
72,15,880035708
115,33,881171693
139,460,879538199
174,696,886434087
94,586,891723707
23,283,874784575
14,96,890881433
19,288,885411840
85,197,879455197
193,300,889123039
194,405,879539305
97,526,884239687
94,56,891725331
56,210,892676377
18,474,880129731
32,248,883717816
197,678,891409593
16,469,877720916
83,322,889681216
178,90,882827985
112,321,884992484
6,321,883268353
92,100,875640294
123,483,879873020
126,328,887853735
130,82,875802080
94,508,891720712
197,684,891409981
18,9,880130550
10,334,877886281
13,613,881515411
48,496,879434791
26,181,891386369
189,132,893265865
160,671,876859778
180,258,877125493
1,211,878541970
194,69,879521595
64,569,889740602
81,275,876533657
44,159,878347633
7,574,892132402
86,328,879569555
7,616,891351002
59,416,888205660
101,257,877137015
145,117,875270655
85,30,882995290
42,720,881109149
102,501,883748418
151,782,879542566
116,324,876452133
176,25,886048188
123,319,879809220
92,143,875653960
186,595,879023390
21,240,874951245
65,514,879217998
83,739,880308141
156,178,888185777
95,423,880571479
118,53,875385280
200,107,884128022
73,171,888626199
130,261,874953525
137,174,881433654
109,216,880572891
94,786,891723593
128,159,879968390
5,101,878844510
198,763,884206482
160,248,876768828
74,328,888333280
144,69,888105140
161,181,891171848
105,271,889214245
10,692,877889261
119,329,886433226
174,210,886514788
145,738,875272927
5,208,875636675
6,522,883601500
44,25,878346431
15,333,879455128
171,258,891034801
148,209,877398648
70,300,884063569
94,93,891724282
58,652,884304728
13,357,881515411
92,421,875654534
87,228,879875893
3,268,889236961
92,160,875654125
112,339,892439990
87,21,879877173
101,742,877136302
143,323,888407656
77,250,884732873
60,173,883326498
125,705,879454243
193,508,889125319
104,289,888442112
1,40,876893230
160,410,876769148
7,656,891351509
37,566,880916010
7,558,892131924
13,191,881515193
52,204,882923012
178,127,882823978
43,133,875981483
92,651,875653271
42,58,881108040
109,411,880572296
85,712,882995754
91,603,891439171
177,176,880130951
200,392,884128858
128,387,879968774
161,186,891171530
109,809,880582945
184,708,889909962
42,125,881105462
105,313,889214193
107,268,891264387
75,114,884051893
102,38,888801622
18,94,880131676
184,654,889908824
110,231,886988664
62,436,879375883
102,332,883277920
104,290,888465739
52,588,882922927
138,133,879024043
119,276,874775262
189,647,893265826
125,780,892839270
95,205,888954412
129,302,883243934
26,24,891377540
109,403,880581719
91,182,891439439
195,326,887439400
61,748,892302120
6,47,883600943
18,707,880131450
184,738,889910372
198,56,884207392
44,448,878348547
43,86,883955020
1,270,888732827
35,678,875459017
194,693,879524216
1,133,876892818
106,216,881452998
85,512,879456199
90,26,891385842
13,321,882140740
144,244,888104588
42,175,881107687
145,761,882182850
144,144,888105254
159,72,884026946
187,651,879465566
64,191,889740740
60,433,883327342
193,237,889124327
116,191,876453961
62,91,879375196
190,15,891033697
151,549,879543324
181,358,878961709
97,183,884238911
83,249,887664680
183,176,891466266
18,480,880129595
94,741,891721352
177,469,880131201
13,401,882141841
87,722,879876946
70,83,884065895
197,56,891409799
96,181,884403687
3,288,889237026
32,313,883709840
83,411,880307259
116,203,876453915
73,272,888792247
107,313,891264266
23,433,874785233
15,118,879456381
160,455,876769689
44,24,878346575
13,553,882399419
146,328,891458079
77,215,884752757
58,741,892242159
183,210,891465869
60,405,883326958
8,229,879362356
120,121,889490290
26,302,891386368
102,771,888802508
58,171,884663379
43,735,875981275
58,172,884305241
53,568,879442538
118,56,875385198
199,93,883782825
102,53,888801577
178,405,882823905
85,412,879453288
24,69,875323051
18,639,880131407
44,678,878340887
106,280,883876680
7,140,891353124
151,657,879524760
64,218,889739517
43,217,883955930
24,486,875322908
53,118,879443253
151,275,879524443
16,11,877718755
8,228,879362286
151,603,879524641
188,5,875074266
8,195,879362287
85,27,879827488
133,313,890588524
13,527,882140252
60,59,883326155
152,720,882477356
64,182,889738030
123,286,879809053
183,226,891466350
53,546,879443329
129,311,883244059
43,347,888177393
102,29,888802677
109,64,880572560
124,28,890287068
7,677,891354499
158,194,880134913
122,724,879270677
159,319,880485290
141,313,884584271
145,410,875270616
174,323,886434241
91,98,891439130
158,399,880134595
7,100,891351082
23,82,874787449
97,197,884239655
118,135,875384591
59,432,888204802
178,97,882827020
151,770,879542527
169,331,891268491
194,762,879539305
2,305,888550065
25,143,885852529
189,501,893265893
43,3,884029543
60,582,883327664
152,275,880148664
22,202,878886480
7,557,892132145
15,15,879455939
94,509,885873159
87,144,879875734
151,238,879542286
130,98,875216507
109,77,880578388
59,423,888204465
119,22,874781698
92,620,875813224
99,125,885678840
177,200,880130951
198,276,884205317
16,498,877719333
123,657,879872066
134,328,891732335
75,427,884051921
75,304,884051610
89,724,879460027
41,318,890687353
145,54,888398669
158,652,880134966
10,480,877888943
59,508,888203095
184,411,889908207
110,230,886988750
56,232,892676339
141,118,884585274
16,200,877722736
70,161,884067638
90,427,891384423
100,286,891375629
152,161,882476363
160,202,876862077
57,24,883697459
130,159,875802211
54,291,891898613
184,401,889910418
70,313,884063469
110,586,886988536
94,404,891721615
114,318,881259495
18,166,880129595
121,628,891389037
64,179,889739460
95,506,888954552
198,121,884206330
63,741,875747854
6,482,883601203
6,529,883601459
21,436,874951858
90,651,891384997
1,239,878542845
85,153,879453658
104,748,888442461
90,306,891382267
145,257,875270932
3,355,889237247
92,554,875907180
38,188,892431953
27,148,891543129
103,250,880415918
97,96,884239712
194,50,879521396
13,95,882140104
65,63,879217913
82,99,878769949
82,740,884714249
102,194,888803537
195,413,885110849
109,70,880578038
7,27,891352692
21,301,874951054
90,170,891383561
118,513,875384751
123,479,879872066
178,751,882823353
145,566,875272010
36,358,882157581
15,302,879455049
5,399,875635947
71,197,885016990
38,105,892434217
7,609,891352749
79,690,891271308
200,179,884129029
59,52,888205615
184,82,889909934
145,450,885557660
87,502,879876524
119,300,874774286
28,323,882826593
83,191,880308038
18,781,880132188
83,121,880306951
144,87,888105548
92,64,875653519
184,20,889907771
188,764,875072087
141,127,884584735
18,425,880130713
51,603,883498728
7,77,891353325
130,31,875801801
194,9,879535704
34,294,888602808
200,89,884128788
50,324,877052008
92,800,875906802
88,300,891037466
151,378,879528520
92,449,875812511
18,132,880132437
5,456,875636375
180,153,877126182
153,265,881371032
183,181,891463937
49,80,888069117
14,750,891014196
42,161,881108229
103,255,880416423
72,118,880036346
25,195,885852008
58,463,884305241
180,733,877128388
22,216,878886682
16,510,877727280
43,317,883955319
44,429,878347791
177,628,882143736
110,325,886987561
23,780,874788388
127,62,884364950
128,218,879969244
133,749,890588720
13,92,882397271
7,405,891353290
59,194,888204841
94,97,891721317
110,802,886988793
11,24,891904016
104,508,888465201
109,452,880583753
95,94,880573288
73,289,888792410
49,692,888069040
64,183,889737914
11,580,891905222
2,14,888551853
181,760,878963418
13,292,882140867
152,15,880148843
168,294,884286862
5,168,875636691
62,715,879375912
20,763,879668476
96,216,884403095
121,595,891390521
64,203,889737851
137,243,881432790
172,772,875537099
12,195,879959670
82,211,878769815
102,235,892993605
100,690,891375629
82,462,878769992
1,194,876892743
7,391,892132943
109,239,880578632
163,272,891219977
121,427,891388286
160,474,876857977
90,19,891384020
59,176,888205574
60,95,883327799
